track id, amazement, solemnity, tenderness, nostalgia, calmness, power, joyful_activation, tension, sadness
187,0.0,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.07142857142857142,0.0,0.14285714285714285,0.35714285714285715
188,0.07142857142857142,0.0,0.5,0.5714285714285714,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.5
189,0.13333333333333333,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.4666666666666667,0.2,0.13333333333333333
190,0.0,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.5,0.07142857142857142,0.0,0.14285714285714285,0.42857142857142855
191,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385
192,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285
193,0.0,0.15384615384615385,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.0,0.0,0.07692307692307693,0.6153846153846154
194,0.125,0.0625,0.25,0.25,0.3125,0.1875,0.375,0.0,0.3125
195,0.0,0.14285714285714285,0.5,0.6428571428571429,0.6428571428571429,0.0,0.0,0.0,0.42857142857142855
196,0.21428571428571427,0.14285714285714285,0.0,0.5,0.42857142857142855,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.2857142857142857
197,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.07142857142857142
198,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.7142857142857143,0.0,0.0
199,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.0,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.07142857142857142
200,0.21428571428571427,0.0,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142
201,0.12,0.14,0.0,0.02,0.16,0.3,0.38,0.64,0.06
202,0.16,0.18,0.06,0.1,0.52,0.08,0.52,0.2,0.0
203,0.11363636363636363,0.4772727272727273,0.022727272727272728,0.06818181818181818,0.11363636363636363,0.5,0.022727272727272728,0.5454545454545454,0.20454545454545456
204,0.08,0.3,0.0,0.08,0.06,0.54,0.04,0.62,0.1
205,0.3076923076923077,0.2564102564102564,0.358974358974359,0.3333333333333333,0.7692307692307693,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.1282051282051282
206,0.08333333333333333,0.14583333333333334,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.375,0.625,0.5208333333333334,0.041666666666666664
207,0.1016949152542373,0.13559322033898305,0.01694915254237288,0.1016949152542373,0.1864406779661017,0.1016949152542373,0.3220338983050847,0.559322033898305,0.05084745762711865
208,0.1276595744680851,0.3404255319148936,0.14893617021276595,0.1702127659574468,0.46808510638297873,0.1702127659574468,0.10638297872340426,0.3191489361702128,0.10638297872340426
209,0.11538461538461539,0.09615384615384616,0.0,0.057692307692307696,0.057692307692307696,0.34615384615384615,0.5576923076923077,0.5384615384615384,0.019230769230769232
210,0.1111111111111111,0.37777777777777777,0.08888888888888889,0.15555555555555556,0.3333333333333333,0.3333333333333333,0.044444444444444446,0.4444444444444444,0.13333333333333333
211,0.06896551724137931,0.1206896551724138,0.06896551724137931,0.034482758620689655,0.20689655172413793,0.1896551724137931,0.2413793103448276,0.603448275862069,0.1206896551724138
212,0.11320754716981132,0.18867924528301888,0.03773584905660377,0.1320754716981132,0.22641509433962265,0.3584905660377358,0.37735849056603776,0.32075471698113206,0.0
213,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.15517241379310345,0.3103448275862069,0.13793103448275862,0.3620689655172414,0.1724137931034483,0.10344827586206896
214,0.14285714285714285,0.07142857142857142,0.05357142857142857,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.5357142857142857,0.2857142857142857,0.07142857142857142
215,0.21052631578947367,0.10526315789473684,0.03508771929824561,0.10526315789473684,0.2631578947368421,0.17543859649122806,0.45614035087719296,0.22807017543859648,0.03508771929824561
216,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.16279069767441862,0.23255813953488372,0.4883720930232558,0.4186046511627907,0.046511627906976744
217,0.029411764705882353,0.17647058823529413,0.29411764705882354,0.47058823529411764,0.7647058823529411,0.029411764705882353,0.0,0.058823529411764705,0.29411764705882354
218,0.20689655172413793,0.2413793103448276,0.06896551724137931,0.06896551724137931,0.5517241379310345,0.10344827586206896,0.1724137931034483,0.3103448275862069,0.06896551724137931
219,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.45454545454545453
220,0.3333333333333333,0.07407407407407407,0.14814814814814814,0.18518518518518517,0.37037037037037035,0.1111111111111111,0.18518518518518517,0.18518518518518517,0.07407407407407407
221,0.09090909090909091,0.5454545454545454,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.45454545454545453,0.045454545454545456,0.3181818181818182,0.13636363636363635
222,0.09090909090909091,0.0,0.0,0.0,0.0,0.3181818181818182,0.3181818181818182,0.5909090909090909,0.09090909090909091
223,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.09090909090909091
224,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.7272727272727273,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091
225,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666,0.2222222222222222
226,0.0,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.0,0.07692307692307693,0.38461538461538464
227,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
228,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.9090909090909091,0.5454545454545454,0.09090909090909091,0.0
229,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.7272727272727273,0.09090909090909091
230,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.36363636363636365,0.2727272727272727
231,0.08333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.08333333333333333
232,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.0,0.2727272727272727,0.0
233,0.0,0.36363636363636365,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.0
234,0.0,0.36363636363636365,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.18181818181818182
235,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182
236,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.09090909090909091
237,0.0,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0,0.45454545454545453,0.09090909090909091
238,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.6363636363636364,0.09090909090909091,0.0,0.45454545454545453,0.36363636363636365
239,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.09090909090909091
240,0.09090909090909091,0.36363636363636365,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.6363636363636364,0.0
241,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091
242,0.0,0.45454545454545453,0.0,0.7272727272727273,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.2727272727272727
243,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.5454545454545454,0.18181818181818182,0.45454545454545453,0.18181818181818182
244,0.0,0.45454545454545453,0.0,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365,0.45454545454545453
245,0.0,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.7272727272727273,0.2727272727272727
246,0.09090909090909091,0.36363636363636365,0.0,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.18181818181818182
247,0.2727272727272727,0.45454545454545453,0.0,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.0,0.36363636363636365,0.18181818181818182
248,0.09090909090909091,0.2727272727272727,0.0,0.0,0.09090909090909091,1.0,0.18181818181818182,0.5454545454545454,0.09090909090909091
249,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.0,0.0
250,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.5,0.5833333333333334,0.5,0.0
251,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.36363636363636365
252,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,0.2727272727272727,0.5454545454545454
253,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.09090909090909091
254,0.18181818181818182,0.45454545454545453,0.0,0.0,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.7272727272727273,0.09090909090909091
255,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.5,0.5833333333333334,0.5833333333333334,0.08333333333333333
256,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.7272727272727273,0.2727272727272727
257,0.2727272727272727,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.0,0.45454545454545453,0.2727272727272727,0.09090909090909091
258,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.0,0.09090909090909091,0.2727272727272727,0.0
259,0.0,0.09090909090909091,0.2727272727272727,0.0,0.5454545454545454,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.09090909090909091
260,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.6363636363636364,0.09090909090909091,0.8181818181818182,0.09090909090909091
261,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.25,0.08333333333333333,0.0,0.6666666666666666,0.25
262,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.8181818181818182,0.36363636363636365
263,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.0,0.0,0.45454545454545453,0.5454545454545454
264,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.0
265,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.18181818181818182
266,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.18181818181818182
267,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.0,0.36363636363636365,0.36363636363636365
268,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.0
269,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.7272727272727273,0.09090909090909091,0.0
270,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.7272727272727273,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091
271,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.18181818181818182
272,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.36363636363636365,0.0
273,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.0,0.0,0.6363636363636364,0.5454545454545454,0.18181818181818182,0.09090909090909091
274,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.6363636363636364,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091
275,0.18181818181818182,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.0,0.5454545454545454,0.18181818181818182
276,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.2727272727272727,0.6363636363636364,0.45454545454545453,0.09090909090909091
277,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.0
278,0.09090909090909091,0.09090909090909091,0.0,0.36363636363636365,0.0,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.0
279,0.0,0.5454545454545454,0.0,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.0,0.45454545454545453,0.18181818181818182
280,0.09090909090909091,0.36363636363636365,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.0
281,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.36363636363636365,0.7272727272727273,0.2727272727272727,0.0
282,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.0
283,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.75,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.08333333333333333
284,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.5454545454545454,0.0,0.2727272727272727,0.2727272727272727,0.0
285,0.09090909090909091,0.36363636363636365,0.0,0.45454545454545453,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727
286,0.0,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.6363636363636364,0.09090909090909091
287,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.09090909090909091
288,0.2727272727272727,0.45454545454545453,0.0,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.09090909090909091
289,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.45454545454545453
290,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.0
291,0.0,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.09090909090909091
292,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2727272727272727,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.0
293,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.0
294,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091
295,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.0,0.0,0.18181818181818182,0.2727272727272727
296,0.0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.09090909090909091
297,0.0,0.45454545454545453,0.0,0.0,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.36363636363636365
298,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.2727272727272727
299,0.09090909090909091,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.2727272727272727
300,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.09090909090909091
301,0.24528301886792453,0.018867924528301886,0.41509433962264153,0.39622641509433965,0.2830188679245283,0.03773584905660377,0.32075471698113206,0.1320754716981132,0.09433962264150944
302,0.06666666666666667,0.1111111111111111,0.4222222222222222,0.35555555555555557,0.4888888888888889,0.022222222222222223,0.3111111111111111,0.08888888888888889,0.13333333333333333
303,0.02,0.22,0.28,0.3,0.32,0.0,0.0,0.3,0.42
304,0.21739130434782608,0.3695652173913043,0.13043478260869565,0.21739130434782608,0.17391304347826086,0.2826086956521739,0.08695652173913043,0.2826086956521739,0.2608695652173913
305,0.12962962962962962,0.07407407407407407,0.2777777777777778,0.46296296296296297,0.2962962962962963,0.018518518518518517,0.2962962962962963,0.07407407407407407,0.09259259259259259
306,0.125,0.0625,0.4166666666666667,0.4375,0.25,0.041666666666666664,0.22916666666666666,0.10416666666666667,0.25
307,0.047619047619047616,0.19047619047619047,0.40476190476190477,0.5238095238095238,0.4523809523809524,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.4523809523809524
308,0.0,0.11764705882352941,0.43137254901960786,0.37254901960784315,0.47058823529411764,0.0,0.0,0.0784313725490196,0.3137254901960784
309,0.0425531914893617,0.2765957446808511,0.10638297872340426,0.40425531914893614,0.425531914893617,0.0851063829787234,0.0425531914893617,0.14893617021276595,0.40425531914893614
310,0.13333333333333333,0.044444444444444446,0.6222222222222222,0.5333333333333333,0.28888888888888886,0.0,0.1111111111111111,0.044444444444444446,0.26666666666666666
311,0.0425531914893617,0.1276595744680851,0.1702127659574468,0.3404255319148936,0.46808510638297873,0.1702127659574468,0.0851063829787234,0.2127659574468085,0.3191489361702128
312,0.07692307692307693,0.19230769230769232,0.1346153846153846,0.36538461538461536,0.28846153846153844,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.38461538461538464
313,0.14035087719298245,0.07017543859649122,0.05263157894736842,0.08771929824561403,0.03508771929824561,0.3157894736842105,0.47368421052631576,0.3508771929824561,0.08771929824561403
314,0.08163265306122448,0.12244897959183673,0.24489795918367346,0.3877551020408163,0.6326530612244898,0.04081632653061224,0.08163265306122448,0.08163265306122448,0.16326530612244897
315,0.045454545454545456,0.11363636363636363,0.29545454545454547,0.4772727272727273,0.5454545454545454,0.045454545454545456,0.09090909090909091,0.1590909090909091,0.2727272727272727
316,0.07317073170731707,0.21951219512195122,0.2682926829268293,0.2682926829268293,0.43902439024390244,0.12195121951219512,0.1951219512195122,0.14634146341463414,0.07317073170731707
317,0.027777777777777776,0.25,0.3888888888888889,0.25,0.6666666666666666,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.25
318,0.10714285714285714,0.32142857142857145,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.17857142857142858
319,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.0,0.631578947368421,0.2631578947368421
320,0.10526315789473684,0.5789473684210527,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.2631578947368421
321,0.26666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.6,0.4666666666666667,0.2,0.13333333333333333
322,0.0,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.6923076923076923,0.07692307692307693,0.0,0.07692307692307693,0.3076923076923077
323,0.0,0.0,0.08333333333333333,0.4166666666666667,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.16666666666666666
324,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.4166666666666667
325,0.0,0.16666666666666666,0.4166666666666667,0.5833333333333334,0.5,0.0,0.0,0.08333333333333333,0.5
326,0.08333333333333333,0.0,0.25,0.16666666666666666,0.5,0.0,0.0,0.4166666666666667,0.4166666666666667
327,0.08333333333333333,0.0,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.3333333333333333
328,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.13333333333333333,0.6666666666666666,0.4,0.0
329,0.08333333333333333,0.0,0.08333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.4166666666666667
330,0.25,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333
331,0.0,0.25,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.25,0.0,0.4166666666666667,0.5833333333333334
332,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.45454545454545453,0.18181818181818182,0.0,0.2727272727272727,0.09090909090909091,0.36363636363636365
333,0.0,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.0,0.0,0.08333333333333333,0.4166666666666667
334,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091
335,0.16666666666666666,0.25,0.0,0.08333333333333333,0.0,0.4166666666666667,0.5,0.08333333333333333,0.0
336,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.2857142857142857,0.6428571428571429,0.21428571428571427,0.0
337,0.0,0.2727272727272727,0.18181818181818182,0.6363636363636364,0.36363636363636365,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091
338,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5833333333333334,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.0,0.25
339,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.5833333333333334,0.25
340,0.08333333333333333,0.5,0.08333333333333333,0.0,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.5833333333333334,0.08333333333333333
341,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.3333333333333333
342,0.08333333333333333,0.0,0.25,0.3333333333333333,0.5833333333333334,0.0,0.0,0.08333333333333333,0.3333333333333333
343,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.5,0.4166666666666667,0.3333333333333333,0.16666666666666666
344,0.0,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.5,0.08333333333333333
345,0.07692307692307693,0.0,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.15384615384615385
346,0.09090909090909091,0.45454545454545453,0.0,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.2727272727272727
347,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.25,0.0
348,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.38461538461538464,0.15384615384615385
349,0.16666666666666666,0.0,0.0,0.16666666666666666,0.08333333333333333,0.25,0.3333333333333333,0.5833333333333334,0.0
350,0.08333333333333333,0.0,0.5833333333333334,0.5,0.4166666666666667,0.0,0.0,0.0,0.25
351,0.0,0.08333333333333333,0.5,0.6666666666666666,0.4166666666666667,0.0,0.0,0.0,0.3333333333333333
352,0.16666666666666666,0.25,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.25
353,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.5,0.0,0.08333333333333333,0.25,0.3333333333333333
354,0.16666666666666666,0.25,0.16666666666666666,0.5,0.9166666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333
355,0.25,0.16666666666666666,0.5,0.3333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666
356,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.46153846153846156,0.15384615384615385,0.23076923076923078
357,0.5,0.25,0.25,0.4166666666666667,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333
358,0.25,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.6666666666666666,0.5,0.16666666666666666
359,0.0,0.25,0.4166666666666667,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5
360,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.0,0.5833333333333334,0.0,0.08333333333333333,0.5,0.3333333333333333
361,0.08333333333333333,0.25,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.4166666666666667
362,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0,0.7272727272727273,0.8181818181818182,0.0,0.0
363,0.3333333333333333,0.0,0.08333333333333333,0.5,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.08333333333333333
364,0.08333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.5,0.0,0.0,0.25,0.5
365,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.3076923076923077
366,0.0,0.08333333333333333,0.4166666666666667,0.5833333333333334,0.08333333333333333,0.0,0.0,0.16666666666666666,0.4166666666666667
367,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5833333333333334
368,0.08333333333333333,0.08333333333333333,0.5,0.25,0.3333333333333333,0.08333333333333333,0.8333333333333334,0.0,0.0
369,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.75,0.0,0.4166666666666667,0.08333333333333333,0.16666666666666666
370,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.8928571428571429,0.21428571428571427,0.0,0.0,0.0,0.8571428571428571
371,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.6666666666666666,0.5833333333333334,0.5,0.0
372,0.08333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,0.25,0.0,0.25
373,0.0,0.0,0.4166666666666667,0.5,0.5833333333333334,0.0,0.25,0.16666666666666666,0.0
374,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.0,0.08333333333333333,0.08333333333333333,0.4166666666666667
375,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.5833333333333334,0.08333333333333333,0.08333333333333333
376,0.16666666666666666,0.08333333333333333,0.75,0.4166666666666667,0.4166666666666667,0.0,0.08333333333333333,0.0,0.08333333333333333
377,0.25,0.0,0.25,0.4166666666666667,0.16666666666666666,0.5,0.5,0.08333333333333333,0.08333333333333333
378,0.09090909090909091,0.0,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.8181818181818182,0.0,0.0
379,0.16666666666666666,0.0,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.5833333333333334,0.25,0.16666666666666666
380,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.25
